,Player,norm-average Total Runs Scored per Innings,norm-average Dot Balls as Bowler per Innings,norm-average player of the match,norm-average experience,norm-weighted player value overall,norm-weighted player value as opponent,norm-weighted player value as teammate,experience
18,A Athanaze,3.0970754378135985,0.23367304822681526,1.2048192771084336,5.526992287917737,2.7139902060134875,1.500820515951323,2.7723902746124627,44
19,A Austin,0.17305745725263125,0.0,0.0,0.2570694087403599,0.11010484520632986,0.036592731713553865,0.12954141522561474,3
20,A Awasthi,0.16979222221012877,0.0,0.0,0.12853470437017994,0.09048357679780034,0.018296365856776933,0.11472880376309526,2
21,A Ayre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
22,A Badoni,2.990955298932268,0.041908753214591865,0.0,6.940874035989717,2.2750939033146667,1.023796947770432,2.4886605829583326,55
23,A Bagai,3.0676883224310765,0.015239546623487948,2.4096385542168672,4.627249357326478,2.993599623286583,1.7006901276821607,3.026229495456354,37
24,A Balbirnie,24.069680115807,0.16509508842111947,20.481927710843376,33.67609254498714,23.805054531802,13.681195968270647,23.953995637235927,263
25,A Barty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
26,A Beggs,0.035917585467527234,0.4533765120487665,0.0,0.5141388174807198,0.2811367965473462,0.46040271697554963,0.07296443302858832,5
27,A Bester,0.19917933759265102,0.4152776454900466,1.2048192771084336,1.1568123393316196,0.9382437983885411,1.033847906673645,0.5966346196212826,10
28,A Bhadauria,0.13060940170009902,0.0,0.0,0.12853470437017994,0.07381009247091308,0.018296365856776933,0.09121911145707742,2
29,A Bhagwat,0.006530470085004951,0.0,0.0,0.2570694087403599,0.03924253681705904,0.036592731713553865,0.029625222925038962,3
30,A Bhargava,0.022856645297517332,0.034288979902847884,0.0,0.12853470437017994,0.042549016567795785,0.04758170436044061,0.026567457615528395,2
31,A Bharwad,0.058774230765044566,0.0,0.0,0.0,0.02501022649033087,0.0,0.03526453845902674,1
32,A Bhattarai,0.026121880340019804,1.4820459091342033,1.2048192771084336,1.9280205655526992,1.4279358529914497,2.0547255219282876,0.5699209678918119,16
33,A Bidari,0.0,0.05714829983807982,0.0,0.0,0.02431834332637108,0.048808897506106126,0.0,1
34,A Bierwisch,0.42121532048281934,0.30098104581388707,2.4096385542168672,3.084832904884318,1.7702546827644616,1.725178224931368,1.2841040490431834,25
35,A Bishnoi,0.035917585467527234,0.4800457186398704,0.0,1.4138817480719796,0.4201080364353417,0.6112547634758376,0.16293872608771431,12
36,A Bohara,0.11754846153008913,1.8192208781788741,1.2048192771084336,7.840616966580977,2.448982198919066,3.1843308466260525,1.2160365567086813,62
37,A Bonora,1.2342588460659358,0.11429659967615964,0.0,2.570694087403599,0.9384876705754688,0.4635451121477509,0.9976247163799215,21
38,A Bosch,4.429291335154609,0.8381750642918373,4.8192771084337345,10.025706940874036,5.7142980704737285,4.2009908685912825,5.1059286277102895,79
39,A Bose,0.035917585467527234,0.0,0.0,1.5424164524421595,0.23406576387511366,0.2195563902813232,0.17579219652473232,13
40,A Bramble,0.2546883333151931,0.0,0.0,1.6709511568123396,0.345391196081523,0.23785275613810014,0.3199081156703498,14
41,A Brindle,3.6391044548690097,2.459281836365368,1.2048192771084336,8.611825192802057,4.329267916341147,3.8407686938351033,3.4060909753341417,68
42,A Brown-Carrera,0.10122228631757675,0.46099628536051057,1.2048192771084336,0.6426735218508998,0.8430875167072645,0.9997095612514222,0.4864465071081661,6
43,A Bulow,0.68569935892552,0.6667301647775977,0.0,2.056555269922879,0.8672089632954788,0.8621789912796689,0.6170751423476,17
44,A Burdett,0.0,0.0,0.0,0.12853470437017994,0.018231811381288914,0.018296365856776933,0.012853470437017995,2
45,A Bushell,0.016326175212512378,0.0,0.0,0.2570694087403599,0.043410907898780854,0.036592731713553865,0.03550264600154342,3
46,A Busing-Volschenk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
47,A Campbell,3.37625303394756,0.0,0.0,9.254498714652955,2.7493889856195866,1.3173383416879387,2.9512016918338317,73
48,A Canning,0.36244108971777483,2.484046099628536,0.0,5.526992287917737,1.99523494267206,2.9083038101068213,0.7701638826224386,44
49,A Capsey,10.73609281974814,3.4555671968758928,14.457831325301205,21.850899742930594,15.290639669671073,12.235725036540673,12.964095063732305,171
50,A Carter,0.3461149145052625,4.575673873702256,0.0,4.3701799485861175,2.7142527208494376,4.530042166119313,0.6446869435617693,35
51,A Cassim,0.026121880340019804,0.27431183922278307,0.0,0.12853470437017994,0.1460755155657949,0.2525790738860863,0.028526598641029875,2
52,A Cawley,0.10122228631757675,0.8953233641299171,0.0,1.7994858611825193,0.6793059059623171,1.0208218495905397,0.24068195790879798,15
53,A Chandel,0.7085560042230372,1.0629583769882844,2.4096385542168672,2.8277634961439584,2.1803078560840046,2.3393707932992287,1.4308015184132783,23
54,A Chandila,0.013060940170009902,0.40003809886655867,1.2048192771084336,1.4138817480719796,0.8890234790447058,1.0574249323855704,0.510670522041734,12
55,A Charles,0.0032652350425024755,0.04952852652633584,0.0,0.2570694087403599,0.05892897733934003,0.07889377621884584,0.027666081899537474,3
56,A Chaubey,0.045713290595034664,0.17144489951423944,0.0,0.38560411311053977,0.14710286250434843,0.20131579008864917,0.06598838566807477,4
57,A Chaudhary,0.137139871785104,0.13715591961139154,0.0,0.5141388174807198,0.1896484646525516,0.19032681744176244,0.13369780481913437,5
58,A Chilia,0.4603981409928491,0.13715591961139154,0.0,2.313624678663239,0.5824500696874162,0.44647593943663944,0.5076013524620333,19
59,A Chopra,0.643795509213405,0.0,0.0,1.5424164524421595,0.49273634711307285,0.2195563902813232,0.540518950772259,13
60,A Choudhary,0.19264886750764607,1.173445090008572,0.0,3.7275064267352183,1.1100371442993935,1.5328039719719102,0.4883399631781095,30
61,A Clarke,0.2873406837402179,0.0,0.0,0.6426735218508998,0.21343127530361772,0.09148182928388467,0.23667176242922072,6
62,A Cloete,0.0,0.05714829983807982,0.0,0.5141388174807198,0.09724558885152673,0.12199436093321384,0.05141388174807198,5
63,A Codrington,0.1077527564025817,0.4533765120487665,1.2048192771084336,0.6426735218508998,0.8426239849848962,0.9932017082506078,0.4903647891591691,6
64,A Conteh,0.1893836324651436,0.21716353938470329,0.0,0.8997429305912595,0.3006208918891875,0.3135483715206418,0.20360447253821212,8
65,A Cossa,0.0816308760625619,0.1257262596437756,0.0,0.7712082262210798,0.197627649286765,0.21715776965409508,0.12609934825964514,7
66,A Cranstone,3.8137945296428915,0.0,0.0,9.897172236503856,3.0267352841762714,1.4088201709718235,3.27799394143612,78
67,A Dagar,0.43427626065282926,1.0667682636441567,1.2048192771084336,1.0282776349614395,1.2972820068892061,1.5719729723864777,0.7248393030203715,9
68,A Dalzell,0.035917585467527234,0.7810267644537574,0.0,1.5424164524421595,0.5664164560021849,0.8866113228647736,0.17579219652473232,13
69,A Dananjaya,1.585271613134952,7.4940470521002,2.4096385542168672,12.982005141388173,6.730314402680889,9.277411628671748,2.9722550482848487,102
70,A Daniel,0.0,0.041908753214591865,0.0,0.38560411311053977,0.07252888591653886,0.09068228907480862,0.03856041131105398,4
71,A Das,0.026121880340019804,0.6476807314982379,0.0,1.4138817480719796,0.48727347244430846,0.754427529493749,0.15706130301120985,12
72,A Dastgir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
73,A Davidson Soler,0.29387115382522283,0.0,1.2048192771084336,1.0282776349614395,0.7835929459589335,0.6608735522724968,0.6405962389238077,9
74,A Davidson-Soler,0.29387115382522283,0.21716353938470329,1.2048192771084336,0.38560411311053977,0.784843593692699,0.7548655335118154,0.5763288867387177,4
75,A Daxini,0.035917585467527234,0.007619773311743974,0.0,0.2570694087403599,0.05499009583907395,0.04310058471436801,0.04725749215455233,3
76,A Day,0.029387115382522283,0.0,0.0,0.12853470437017994,0.03073692462645435,0.018296365856776933,0.030485739666531363,2
77,A Dcosta,0.10448752136007922,0.44575673873702254,0.0,1.2853470437017995,0.4164638166302829,0.563673059115397,0.19122721718622748,11
78,A Dennison,0.7314126495205546,0.003809886655871987,0.0,1.6709511568123396,0.549873144947076,0.24110668263850724,0.6059427053935668,14
79,A Denuwan,0.0,0.041908753214591865,0.0,0.2570694087403599,0.05429707453524995,0.07238592321803168,0.02570694087403599,3
80,A Dercksen,0.445704583301588,0.5219544718544623,1.2048192771084336,3.084832904884318,1.3620192155404334,1.399403336536697,0.9373518236019147,25
81,A Desai,0.016326175212512378,0.08381750642918373,0.0,0.12853470437017994,0.06084600006283619,0.08988274886573258,0.02264917556452542,2
82,A Dhingra,0.026121880340019804,0.3657491189637108,0.0,1.6709511568123396,0.40376660146345567,0.5502297001771794,0.18276824388524585,14
83,A Dineshi,0.006530470085004951,0.03809886655871988,0.0,0.2570694087403599,0.05545476570130642,0.06913199671762461,0.029625222925038962,3
84,A Dirannehelage,0.10448752136007922,0.34669968568435083,0.0,0.5141388174807198,0.2649211532435062,0.3692927749641515,0.1141063945641195,5
85,A Dizija,1.4922124144236315,0.09905705305267168,2.4096385542168672,2.570694087403599,2.067144529087713,1.4795346569826853,1.8752884236595988,21
86,A Djorovic,0.08816134614756685,0.11048671302028763,0.0,0.8997429305912595,0.21215348316883612,0.2224384295092437,0.14287110074766607,8
87,A Doddaballapur,1.0383447435157873,1.1315363367939804,1.2048192771084336,3.7275064267352183,1.9647603850390056,2.0115134058857134,1.3572032719155243,30
88,A Donovan,0.006530470085004951,0.034288979902847884,0.0,0.2570694087403599,0.05383354281288169,0.06587807021721752,0.029625222925038962,3
89,A Dowling,0.006530470085004951,0.0,0.0,0.0,0.0027789140544812073,0.0,0.0039182820510029704,1
90,A Dowse,0.6236598931179728,0.0,0.0,1.6709511568123396,0.5023998401597113,0.23785275613810014,0.5412910515520176,14
91,A Dutt,0.7183517093505447,5.2481188684636635,2.4096385542168672,7.583547557840617,4.639966591207991,6.590774590697148,1.9122573476594489,60
92,A Edward,0.045713290595034664,0.0,0.0,0.38560411311053977,0.07414783252523519,0.05488909757033078,0.06598838566807477,4
93,A Edwards,0.15673128204011882,0.5333841318220783,0.0,0.8997429305912595,0.4212878213560348,0.5836242710544292,0.18401306228319725,8
94,A Emch,0.0,0.015239546623487948,0.0,0.12853470437017994,0.02471670293498787,0.03131207185840523,0.012853470437017995,2
95,A Faletar,0.0,0.0,0.0,0.2570694087403599,0.03646362276257783,0.036592731713553865,0.02570694087403599,3
96,A Ferguson,1.3060940170009905,0.0,1.2048192771084336,2.185089974293059,1.378410926835121,0.8255408449834891,1.3636111907624302,18
97,A Fillie,0.0,0.3657491189637108,1.2048192771084336,0.5141388174807198,0.7412519652708982,0.9000650328844682,0.41285966488060205,5
98,A Flintoff,10.95812880263831,21.60332730101279,14.457831325301205,17.480719794344473,22.487666185756115,27.113185161015952,12.660298658607793,137
99,A Flower,1.0840580341108221,0.0,0.0,0.8997429305912595,0.588922412712903,0.12807456099743852,0.7404091135256192,8
100,A Freeman,0.032652350425024755,0.0,0.0,0.5141388174807198,0.08682181579756171,0.07318546342710773,0.07100529200308683,5
101,A Fujikawa,0.035917585467527234,0.3352700257167349,0.0,1.2853470437017995,0.34026975529391285,0.46930919060359194,0.1500852556506963,11
102,A G Pradeep,0.1665269871676263,0.0,0.0,0.5141388174807198,0.14378955391442647,0.07318546342710773,0.15133007404864776,5
103,A Galan,0.09142658119006933,0.25907229259929515,0.0,0.8997429305912595,0.2767706328446415,0.3493415630251196,0.14483024177316756,8
104,A Gardner,16.810518410483578,13.714321998920529,32.53012048192771,38.56041131105398,32.30135104000143,31.09353140262534,23.70138832197386,301
105,A Gasteratos,0.055508995722542094,0.0,0.0,0.5141388174807198,0.09654801498824592,0.07318546342710773,0.08471927918159725,5
106,A Gavde,0.0032652350425024755,0.0,0.0,0.0,0.0013894570272406036,0.0,0.0019591410255014852,1
107,A Gbla,0.5681508973954308,0.9486617773121249,0.0,3.3419023136246784,1.1194771178711367,1.2859332108775616,0.6750807697997263,27
108,A Genford,0.039182820510029706,0.04571863987046385,0.0,1.9280205655526992,0.30960532970731786,0.3134926058565389,0.21631174886128776,16
109,A Gisdaki,0.058774230765044566,0.003809886655871987,0.0,0.38560411311053977,0.08132688352262234,0.05814302407073785,0.07382494977008072,4
110,A Glen,0.8685525213056585,1.3448899895228117,0.0,3.4704370179948585,1.434146156154734,1.6426379327766747,0.8681752145828809,28
111,A Goenka,0.06203946580754704,0.1600152395466235,0.0,0.38560411311053977,0.14918647897527723,0.19155401058742794,0.0757840907955822,4
112,A Gorawara,0.25795356835769556,0.0,0.0,0.6426735218508998,0.20092616205845232,0.09148182928388467,0.21903949319970736,6
113,A Gordon,0.029387115382522283,0.6324411848747499,0.0,0.6426735218508998,0.37278716963011654,0.6316336283514591,0.08189962141460336,6
114,A Govorko,0.0032652350425024755,0.0,0.0,0.38560411311053977,0.056084891171107334,0.05488909757033078,0.04051955233655546,4
115,A Gqamane,0.7738607050730868,1.0858176969235163,1.2048192771084336,7.4550128534704365,2.3614822212287985,2.503060897727359,1.5712634915234258,59
116,A Griffiths,3.010546709187283,2.8345556719687592,0.0,10.796915167095117,4.0187413641321115,3.9578160482721265,2.8860195422218817,85
117,A Gunasekar,0.026121880340019804,0.06476807314982379,0.0,0.2570694087403599,0.07514006808372321,0.09190948222047413,0.04138006907804788,3
118,A Gurung,0.15346604699761637,1.6268216020573385,2.4096385542168672,4.113110539845758,2.3663592627528525,3.0039155739272454,1.2262822484482059,33
119,A Haggan,0.0,0.01904943327935994,0.0,0.0,0.008106114442123693,0.016269632502035378,0.0,1
120,A Halbhavi,0.5681508973954308,0.0,0.0,1.4138817480719796,0.44231544793404326,0.20126002442454627,0.48227871324445654,12
121,A Harinath,2.8467407512217417,0.3930533066641267,0.0,3.598971722365038,1.8891218315811749,0.8479949946150838,2.067941622969549,29
122,A Harris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
123,A Harrison,0.016326175212512378,0.026669206591103917,0.0,0.0,0.01829584535517619,0.02277748550284953,0.009795705127507427,1
124,A Hartley,0.5779466025229382,7.116868273168873,0.0,15.167095115681233,5.42573199239109,8.237305873860095,1.8634774730818864,119
125,A Hepburn,0.18611839742264114,0.34669968568435083,1.2048192771084336,0.7712082262210798,0.8488085241440668,0.9203881320959867,0.5502376442082227,7
126,A Hewage,0.0032652350425024755,0.022859319935231926,0.0,0.38560411311053977,0.06581222850165577,0.07441265657277323,0.04051955233655546,4
127,A Heywood,0.0,0.015239546623487948,0.0,0.0,0.0064848915536989534,0.013015706001628298,0.0,1
128,A Hickey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
129,A Hlubi,0.023945056978351493,0.4216274565831666,1.2048192771084336,0.5141388174807198,0.7752192525008922,0.9477892882237718,0.42722669906761296,5
130,A Hogg,0.0,0.01904943327935994,0.0,0.0,0.008106114442123693,0.016269632502035378,0.0,1
131,A Hoilett,0.039182820510029706,0.0,0.0,0.12853470437017994,0.034905295708176166,0.018296365856776933,0.03636316274303582,2
132,A Hunter,5.312537414151528,0.0,4.8192771084337345,8.611825192802057,5.532927235694691,3.2838670140771797,5.494488100301243,68
133,A Husain,0.035917585467527234,0.25907229259929515,0.0,1.0282776349614395,0.2713816747628402,0.3676379288818965,0.12437831477666031,9
134,A Hutchinson,0.022856645297517332,0.19811410610534336,0.0,0.12853470437017994,0.11226160077005955,0.18750054387794482,0.026567457615528395,2
135,A Igbobie,0.15346604699761637,0.0,0.0,1.6709511568123396,0.3023180282370644,0.23785275613810014,0.25917474387980377,14
136,A Ikuzwe,0.7085560042230372,1.2915515763406038,2.4096385542168672,4.4987146529562985,2.514594777346245,2.7724591394617537,1.5978966340945124,36
137,A Ilaoa,0.048978525637537136,0.0,0.0,0.6426735218508998,0.11200091231505364,0.09148182928388467,0.09365446756761227,6
138,A Iopu,0.11101799144508419,0.030479093246975897,0.0,0.38560411311053977,0.11490675617744518,0.08092050957358737,0.10517120617810448,4
139,A Iqbal,0.032652350425024755,0.10286693970854366,0.0,0.0,0.057667588259873975,0.08785601551099102,0.019591410255014853,1
140,A Jacobs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
141,A Jain,0.12407893161509408,0.0,0.0,0.12853470437017994,0.07103117841643186,0.018296365856776933,0.08730082940607443,2
142,A Javid,3.6924366272298825,2.905038575102391,1.2048192771084336,12.082262210796916,5.033904366359906,4.715479972515708,3.7851339805501514,95
143,A Johnmary,0.026121880340019804,0.0,0.0,0.12853470437017994,0.02934746759921375,0.018296365856776933,0.028526598641029875,2
144,A Johnson,4.64316423043852,0.08000761977331175,4.8192771084337345,6.041131105398458,4.917497998141508,2.98627215345019,4.835794781333078,48
145,A Joshi,0.035917585467527234,0.06857795980569577,0.0,0.12853470437017994,0.06269785067258085,0.07686704286410428,0.03440402171753434,2
146,A Kadowaki Fleming,0.4146848503978144,0.0,0.0,0.2570694087403599,0.2129246652221345,0.036592731713553865,0.2745178511127246,3
147,A Kainessie,0.12407893161509408,0.0,0.0,0.7712082262210798,0.16219023532287644,0.1097781951406616,0.15156818159116442,7
148,A Kalasi,0.045713290595034664,0.3276502524049909,0.0,0.8997429305912595,0.28650024645491834,0.4079122400324469,0.11740226741614675,8
149,A Kamboj,0.035917585467527234,0.24764263263167924,0.0,0.7712082262210798,0.23005438333498818,0.32128341766712154,0.09867137390262432,7
150,A Kanada,0.11101799144508419,0.04952852652633584,0.0,0.5141388174807198,0.14124468200085782,0.1154865079323997,0.11802467661512249,5
151,A Kano,0.6710058012342588,0.0,0.0,3.4704370179948585,0.7777923263927448,0.4940018781329771,0.7496471825400409,28
152,A Kansonkho,0.006530470085004951,0.0,0.0,0.5141388174807198,0.07570615957963688,0.07318546342710773,0.05533216379907495,5
153,A Kapil,0.5926401602141994,0.13715591961139154,0.0,1.2853470437017995,0.4928685882403494,0.300105012582424,0.4841188004986996,11
154,A Kapoor,0.029387115382522283,0.0,0.0,0.12853470437017994,0.03073692462645435,0.018296365856776933,0.030485739666531363,2
155,A Karmacharya,0.055508995722542094,0.7581674445185256,0.0,2.8277634961439584,0.7473439746479694,1.0500514224301003,0.31608174704792114,23
156,A Karn,0.013060940170009902,0.1866844461377274,0.0,0.38560411311053977,0.13969318378564133,0.21433149609027743,0.04639697541305992,4
157,A Karvelas,0.8206624073489556,5.0639743467631835,0.0,4.4987146529562985,3.142205687056132,4.965383445111597,0.9422689097050032,36
158,A Kaul,0.27101450852770553,0.10286693970854366,0.0,1.9280205655526992,0.4325751219677718,0.362301503362645,0.3554107616718932,16
159,A Kennedy,0.0,0.022859319935231926,0.0,0.0,0.009727337330548431,0.019523559002442452,0.0,1
160,A Khaka,0.4930504914178738,14.096580626726354,7.228915662650603,21.72236503856041,12.365632756464496,18.218629633811165,4.636741497501946,170
161,A Khan,0.5191723717578937,1.7373083150776263,0.0,2.442159383033419,1.3066057206974262,1.8314214354643878,0.5557193613580781,20
162,A Kheterpal,0.9093679593369395,0.5714829983807982,1.2048192771084336,1.9280205655526992,1.4163117085265204,1.2770370883309965,1.0998686152899637,16
163,A Kind-David,0.029387115382522283,0.11048671302028763,0.0,0.12853470437017994,0.07775238839077178,0.11266023436858211,0.030485739666531363,2
164,A King,2.691642086702874,8.151887481347428,13.25301204819277,23.77892030848329,13.62669796895323,16.00667463180916,7.968780897327884,186
165,A Kirschbaum,0.2808102136552129,0.4914753786074864,0.0,1.5424164524421595,0.5474127935249503,0.639312908833836,0.3227277734373437,13
166,A Kitamura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
167,A Kitayama,0.07836564102005941,0.0,0.0,1.1568123393316196,0.19743327108537478,0.1646672927109924,0.16270061854519763,10
168,A Kohli,0.2285664529751733,0.7086389179921898,0.0,1.6709511568123396,0.6358229971105996,0.8430830852138164,0.3042349874663379,14
169,A Kolan,1.097118974280832,0.0,1.2048192771084336,3.084832904884318,1.4171083567607443,0.9536154059809275,1.328200458189461,25
170,A Kone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
171,A Koul,0.032652350425024755,0.0,0.0,0.2570694087403599,0.050358193034983866,0.036592731713553865,0.04529835112905084,3
172,A Krishna,0.2546883333151931,2.5526240594342315,1.2048192771084336,4.4987146529562985,2.345397704171422,3.3350061856782145,0.9641302484172758,36
173,A Kshirsagar,0.022856645297517332,0.1562053528907515,0.0,0.38560411311053977,0.13089177175996522,0.18830008408702087,0.05227439848956437,4
174,A Kumble,2.0260783438727863,23.716544432803122,8.433734939759036,14.138817480719794,16.548581074987347,25.869811087207474,5.159649236323362,111
175,A Lambert,0.4473372008228392,0.0,0.0,0.5141388174807198,0.2632828582571184,0.07318546342710773,0.3198162022417755,5
176,A Langham,0.19917933759265102,0.0,0.0,0.6426735218508998,0.17591593556812143,0.09148182928388467,0.1837749547406806,6
177,A Lanning,0.8587568161781511,0.003809886655871987,1.2048192771084336,3.9845758354755776,1.4449218963296275,1.084943893478773,1.2751574563869785,32
178,A Le Ray,0.0,0.05333841318220783,0.0,0.0,0.02269712043794634,0.04555497100569906,0.0,1
179,A Learoyd,1.1003842093233345,0.011429659967615963,0.0,4.3701799485861175,1.0929922738091806,0.6318382186316368,1.0972485204526123,35
180,A Leckey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
181,A Lee,0.137139871785104,1.6268216020573385,0.0,1.9280205655526992,1.0240965392208023,1.6638721035254747,0.27508597962633236,16
182,A Letuba,0.006530470085004951,0.0,0.0,0.38560411311053977,0.05747434819834794,0.05488909757033078,0.04247869336205694,4
183,A Liaqat Ali,0.0,0.0,0.0,0.12853470437017994,0.018231811381288914,0.018296365856776933,0.012853470437017995,2
184,A Limdawala,0.33631920937775506,0.24764263263167924,0.0,1.6709511568123396,0.48550710951014625,0.44935797866456006,0.36888664130788695,14
185,A Lister,2.0603633118190623,0.0,1.2048192771084336,5.784061696658097,2.20986621880379,1.337839088973243,2.176069939889777,46
186,A Littlejohns,0.04244805555253219,0.0,0.0,0.5141388174807198,0.09099018687928352,0.07318546342710773,0.0768827150795913,5
187,A Lyth,35.30970754378136,5.0607994412166235,9.638554216867469,43.83033419023137,27.497427380541474,14.677380795214582,28.460424210352194,342
188,A Magdalenic,0.05224376068003961,0.041908753214591865,0.0,0.8997429305912595,0.1676874438775442,0.16386775250191635,0.12132054946714974,8
189,A Maheshwari,0.13060940170009902,0.16763501285836746,0.0,1.4138817480719796,0.3274620133744907,0.3444327904424576,0.2197538158272574,12
190,A Makesh,0.14693557691261142,0.10667682636441567,2.4096385542168672,0.38560411311053977,1.187989886159522,1.1750042904182914,0.8496133237236809,4
191,A Makri,0.25795356835769556,0.4800457186398704,0.0,1.4138817480719796,0.5145911142877029,0.6112547634758376,0.29616031582181535,12
192,A Manatos,0.0,0.0,0.0,0.12853470437017994,0.018231811381288914,0.018296365856776933,0.012853470437017995,2
193,A Manepalli,0.1077527564025817,0.0,0.0,0.38560411311053977,0.10054751604280666,0.05488909757033078,0.10321206515260299,4
194,A Manohar,1.6440458438999968,0.0,1.2048192771084336,3.3419023136246784,1.6863060315861236,0.9902081376944813,1.6820635208349959,27
195,A Manousis,0.12734416665759654,0.060958186493951794,0.0,0.6426735218508998,0.17128744718362393,0.14354465329039787,0.1406738521796479,6
196,A Mansale,4.04889145270307,2.4459472330698158,6.024096385542169,7.712082262210797,6.421097103309204,5.759315891759365,5.007772013505572,61
197,A Mare,0.4995809615028788,0.7695971044861416,1.2048192771084336,2.442159383033419,1.3991656873310667,1.5194267297792723,0.9054102983375992,20
198,A Maregwede,0.3526453845902674,0.0,0.0,0.8997429305912595,0.2776840386110076,0.12807456099743852,0.3015615238132864,8
199,A Martel,0.2416273931451832,0.304790932469759,0.0,1.4138817480719796,0.43306757628396186,0.4615741444571123,0.28636461069430785,12
200,A Martin,0.032652350425024755,1.0248595104295648,1.2048192771084336,1.2853470437017995,1.1450089635285177,1.5727725125955538,0.5095718977577249,11
201,A Mazvishaya,0.24815786323018815,2.122106867320697,0.0,4.4987146529562985,1.6467332812679771,2.4528098657139337,0.5987661832337428,36
202,A McAuley,1.1624236751308814,0.0,0.0,2.956298200514139,0.9139783634673001,0.42081641470586945,0.9930840251299428,24
203,A McDaid,0.07510040597755695,0.0,0.0,0.12853470437017994,0.050189323007822806,0.018296365856776933,0.057913714023552165,2
204,A McGrath,0.610598952947963,0.4724259453281265,0.0,1.6709511568123396,0.6978736502154164,0.6413396421885774,0.5334544874500118,14
205,A Mehdi,0.035917585467527234,0.0,0.0,0.2570694087403599,0.051747650062224475,0.036592731713553865,0.04725749215455233,3
206,A Mehmood,0.045713290595034664,0.21335365272883133,0.0,1.0282776349614395,0.25609537118346515,0.32859081087701164,0.13025573785316477,9
207,A Mene-Ejegi,0.4310110256103268,0.8800838175064292,1.2048192771084336,2.056555269922879,1.3623071193794645,1.5589015007207467,0.825707925491014,17
208,A Merritt,0.6334555982454803,0.44194685208115053,0.0,1.5424164524421595,0.6763982549174139,0.5970118643285439,0.5343150041915041,13
209,A Mesarovic,0.38203249997278965,0.24764263263167924,2.4096385542168672,0.38560411311053977,1.3480160389925608,1.2953995709333532,0.9906714775597878,4
210,A Meyenborg,0.029387115382522283,0.2857414991903991,0.0,0.8997429305912595,0.2617195095460432,0.3721190485279692,0.10760656228863934,8
211,A Mgijima,1.126506089663354,0.25526240594342314,2.4096385542168672,6.169665809768638,2.4884861991382694,2.125243887489129,2.015761801039936,49
212,A Mhletywa,0.019591410255014853,0.0914372797409277,0.0,0.12853470437017994,0.06547790286692627,0.09639060186654673,0.024608316590026907,2
213,A Minny,0.3461149145052625,0.0,0.0,0.2570694087403599,0.1837460676500819,0.036592731713553865,0.23337588957719346,3
214,A Mishra,2.847829162902576,18.0525129377401,20.481927710843376,33.03341902313624,22.294992563670604,28.866899058397983,11.156617713308183,258
215,A Mithun,0.659033272745083,2.9044035939930786,0.0,7.069408740359897,2.5191006179114117,3.4868767575997253,1.1023608376830396,56
216,A Mnyaka,0.04244805555253219,0.24383274597580717,0.0,1.5424164524421595,0.34060294278877806,0.427807686307376,0.17971047857573527,13
217,A Modi,0.15673128204011882,0.0,0.0,0.6426735218508998,0.1578529942139936,0.09148182928388467,0.15830612140916128,6
218,A Mohamed,0.31672779912274013,0.46099628536051057,0.0,2.185089974293059,0.6408860946236435,0.7047633261144641,0.40854567690295,18
219,A Mohammed,1.3191549571710004,6.684446137727401,3.6144578313253013,15.552699228791774,7.14988734125327,9.466382189889066,3.4311002465793683,122
220,A Mokgakane,0.1208136965725916,0.0,0.0,0.5141388174807198,0.12433715553305799,0.07318546342710773,0.12390209969162694,5
221,A Mokgotlhe,0.7542692948180718,1.2648823697494997,1.2048192771084336,4.241645244215938,1.9735476702890944,2.198586296827069,1.238171884444967,34
222,A Mongar,0.013060940170009902,0.041908753214591865,0.0,0.12853470437017994,0.041623091262923455,0.05408955736125476,0.02069003453902394,2
223,A Morris,0.14693557691261142,1.6115820554338507,1.2048192771084336,2.442159383033419,1.6073945867309485,2.2385444863692356,0.6938230675834389,20
224,A Motorwala,0.0,0.0,0.0,0.2570694087403599,0.03646362276257783,0.036592731713553865,0.02570694087403599,3
225,A Mpeka,0.0,0.35812934565196686,0.0,0.2570694087403599,0.18885857427450325,0.34246182275181897,0.02570694087403599,3
226,A Mukund,1.139567029833364,0.013334603295551958,0.0,2.185089974293059,0.8005355760983689,0.32242696231663265,0.9022492153293242,18
227,A Mundra,0.31672779912274013,0.0,0.0,0.2570694087403599,0.1712409544049164,0.036592731713553865,0.21574362034768008,3
228,A Munisar,0.0816308760625619,0.314315649109439,0.0,2.056555269922879,0.46019629607667867,0.5611907899920147,0.2546340526298251,17
229,A Muoki,0.0,0.026669206591103917,0.0,0.0,0.01134856021897317,0.02277748550284953,0.0,1
230,A Mustafa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
